Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),FIRST_POINT,LAST_POINT,CC2CV_POINT,UNSAFE_POINT,WARNING_POINT,BMS_CONTORL_POINT,SMB_CONTORL_POINT,SIMLATION_POINT,PLUSE_POINT,SDL_POINT,IR_POINT,BURSTMODE_POINT,RESUME_POINT,SET_VALUABLE_POINT,SET_VALUE_POINT,DYNAMIC_CONTROL_ON,CURRENT_FILTER_OFF,POWER_MANAGE_FUNCTION_ON,CURRENT_COARSETUNE_OFF,CURRENT_FINETUNE_OFF,IR_VALUE_NULL,SIMU_CLAMPDIGITVOLT_ON,CURRENT_SOFTWARECLAMP_ON,POWER_SOFTWARECLAMP_ON
5058,09/06/2023 12:40:05.062,227.7308,7.1299,1,7,-0.999712,0.7884231,-0.7881960341472,0.01397949,0.01196423,0.0282088,0.02425716,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,09/06/2023 12:40:05.068,227.7362,7.1353,1,7,-0.999712,0.7877769,-0.7875500202528,0.01397949,0.01196423,0.0282088,0.02425716,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,09/06/2023 12:40:05.073,227.7411,7.1402,1,7,-0.9997206,0.787457,-0.7872369845142,0.01397949,0.01196689,0.0282088,0.02425926,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,09/06/2023 12:40:05.077,227.7458,7.1449,1,7,-0.9997187,0.7867913,-0.78656997560731,0.01397949,0.01196689,0.0282088,0.02425926,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,09/06/2023 12:40:05.083,227.7514,7.1505,1,7,-0.9997168,0.7864652,-0.78624247305536,0.01397949,0.0119697,0.0282088,0.02426147,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,09/06/2023 12:40:05.088,227.7562,7.1553,1,7,-0.9997091,0.7858095,-0.78558090801645,0.01397949,0.01197158,0.0282088,0.02426295,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,09/06/2023 12:40:05.093,227.762,7.1611,1,7,-0.9997072,0.78549,-0.785260008528,0.01397949,0.01197158,0.0282088,0.02426295,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,09/06/2023 12:40:05.099,227.7673,7.1664,1,7,-0.999711,0.7848339,-0.7846070830029,0.01397949,0.01197422,0.0282088,0.02426502,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,09/06/2023 12:40:05.104,227.7725,7.1716,1,7,-0.9997158,0.7841854,-0.78396253450932,0.01397949,0.01197422,0.0282088,0.02426502,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,09/06/2023 12:40:05.109,227.7773,7.1764,1,7,-0.9997158,0.7838554,-0.78363262829532,0.01397949,0.0119778,0.0282088,0.02426783,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,09/06/2023 12:40:05.114,227.7829,7.182,1,7,-0.9997215,0.7831874,-0.7829692823091,0.01397949,0.01197892,0.0282088,0.0242687,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,09/06/2023 12:40:05.119,227.7874,7.1865,1,7,-0.9997187,0.7825298,-0.78230967436726,0.01397949,0.0119803,0.0282088,0.02426979,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,09/06/2023 12:40:05.124,227.7924,7.1915,1,7,-0.9997139,0.7822084,-0.78198461017676,0.01397949,0.0119803,0.0282088,0.02426979,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,09/06/2023 12:40:05.129,227.7971,7.1962,1,7,-0.9997158,0.7815623,-0.78134017999434,0.01397949,0.01198297,0.0282088,0.02427187,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,09/06/2023 12:40:05.135,227.8034,7.2025,1,7,-0.9997187,0.7808881,-0.78066843617747,0.01397949,0.01198297,0.0282088,0.02427187,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,09/06/2023 12:40:05.140,227.8083,7.2074,1,7,-0.9997187,0.7805657,-0.78034612686859,0.01397949,0.01198558,0.0282088,0.02427391,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,09/06/2023 12:40:05.144,227.813,7.2121,1,7,-0.9997206,0.7799187,-0.77970079071522,0.01397949,0.01198558,0.0282088,0.02427391,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,09/06/2023 12:40:05.149,227.8179,7.217,1,7,-0.9997187,0.7795916,-0.77937230088292,0.01397949,0.01198822,0.0282088,0.02427597,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,09/06/2023 12:40:05.154,227.8226,7.2217,1,7,-0.9997206,0.7789354,-0.77871776544924,0.01397949,0.01198822,0.0282088,0.02427597,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,09/06/2023 12:40:05.160,227.829,7.2281,1,7,-0.9997234,0.7782946,-0.77807932371364,0.01397949,0.01199088,0.0282088,0.02427804,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,09/06/2023 12:40:05.165,227.8339,7.233,1,7,-0.9997253,0.7779722,-0.77775849103666,0.01397949,0.01199352,0.0282088,0.0242801,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,09/06/2023 12:40:05.170,227.8387,7.2378,1,7,-0.9997253,0.7773137,-0.77710017192661,0.01397949,0.01199352,0.0282088,0.0242801,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,09/06/2023 12:40:05.175,227.8436,7.2427,1,7,-0.9997234,0.7769866,-0.77677168550644,0.01397949,0.01199622,0.0282088,0.02428219,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,09/06/2023 12:40:05.180,227.8483,7.2474,1,7,-0.9997282,0.7763286,-0.77611759388652,0.01397949,0.01199622,0.0282088,0.02428219,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,09/06/2023 12:40:05.186,227.8547,7.2538,1,7,-0.9997301,0.7756877,-0.77547834188977,0.01397949,0.01199888,0.0282088,0.02428426,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,09/06/2023 12:40:05.192,227.861,7.2601,1,7,-0.9997301,0.7750344,-0.77482521821544,0.01397949,0.01200119,0.0282088,0.02428605,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,09/06/2023 12:40:05.198,227.8661,7.2652,1,7,-0.9997301,0.7747045,-0.77449540725545,0.01397949,0.01200119,0.0282088,0.02428605,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,09/06/2023 12:40:05.202,227.8706,7.2697,1,7,-0.9997301,0.7740674,-0.77385847920874,0.01397949,0.01200119,0.0282088,0.02428605,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,09/06/2023 12:40:05.207,227.8755,7.2746,1,7,-0.999733,0.7737384,-0.7735318118472,0.01397949,0.01200119,0.0282088,0.02428605,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,09/06/2023 12:40:05.212,227.8801,7.2792,1,7,-0.9997301,0.7730765,-0.77286784665265,0.01397949,0.0120061,0.0282088,0.02428985,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,09/06/2023 12:40:05.217,227.8851,7.2842,1,7,-0.9997301,0.7727447,-0.77253613620547,0.01397949,0.0120061,0.0282088,0.02428985,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,09/06/2023 12:40:05.221,227.8898,7.2889,1,7,-0.9997301,0.77209,-0.771881612909,0.01397949,0.01200877,0.0282088,0.02429191,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,09/06/2023 12:40:05.226,227.8949,7.294,1,7,-0.999733,0.7717628,-0.7715567393324,0.01397949,0.01200877,0.0282088,0.02429191,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,09/06/2023 12:40:05.233,227.9013,7.3004,1,7,-0.9997253,0.7711034,-0.77089157789602,0.01397949,0.01201143,0.0282088,0.02429396,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,09/06/2023 12:40:05.237,227.906,7.3051,1,7,-0.9997206,0.7704535,-0.7702382352921,0.01397949,0.01201143,0.0282088,0.02429396,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,09/06/2023 12:40:05.243,227.9114,7.3105,1,7,-0.9997234,0.7701163,-0.76990328583142,0.01397949,0.01201143,0.0282088,0.02429396,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,09/06/2023 12:40:05.248,227.9163,7.3154,1,7,-0.9997253,0.7694492,-0.76923783230476,0.01397949,0.01201143,0.0282088,0.02429396,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,09/06/2023 12:40:05.252,227.9209,7.32,1,7,-0.9997253,0.7691035,-0.76889222726855,0.01397949,0.01201143,0.0282088,0.02429396,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,09/06/2023 12:40:05.258,227.9261,7.3252,1,7,-0.9997168,0.7684293,-0.76821168082224,0.01397949,0.01201874,0.0282088,0.02429958,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,09/06/2023 12:40:05.263,227.9315,7.3306,1,7,-0.9997215,0.7677884,-0.7675745709306,0.01397949,0.01201874,0.0282088,0.02429958,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,09/06/2023 12:40:05.268,227.9365,7.3356,1,7,-0.9997187,0.7674537,-0.76723781527419,0.01397949,0.01202199,0.0282088,0.02430207,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,09/06/2023 12:40:05.273,227.9412,7.3403,1,7,-0.9997206,0.7667947,-0.76658045756082,0.01397949,0.01202199,0.0282088,0.02430207,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,09/06/2023 12:40:05.278,227.9461,7.3452,1,7,-0.9997168,0.7664599,-0.76624283855632,0.01397949,0.01202468,0.0282088,0.02430414,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,09/06/2023 12:40:05.283,227.9514,7.3505,1,7,-0.9997187,0.765811,-0.7655955773657,0.01397949,0.01202579,0.0282088,0.02430499,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,09/06/2023 12:40:05.288,227.9561,7.3552,1,7,-0.9997187,0.7654777,-0.76526237112299,0.01397949,0.01202579,0.0282088,0.02430499,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,09/06/2023 12:40:05.293,227.9611,7.3602,1,7,-0.9997187,0.7648129,-0.76459775813123,0.01397949,0.01202846,0.0282088,0.02430703,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,09/06/2023 12:40:05.299,227.9677,7.3668,1,7,-0.9997168,0.764164,-0.7639475887552,0.01397949,0.01203018,0.0282088,0.02430834,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,09/06/2023 12:40:05.304,227.9729,7.372,1,7,-0.9997187,0.7635164,-0.76330162283668,0.01397949,0.01203129,0.0282088,0.02430919,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,09/06/2023 12:40:05.310,227.9781,7.3772,1,7,-0.9997158,0.763185,-0.762968102823,0.01397949,0.01203262,0.0282088,0.02431021,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,09/06/2023 12:40:05.315,227.9837,7.3828,1,7,-0.9997158,0.7625213,-0.76230459144654,0.01397949,0.01203468,0.0282088,0.02431178,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,09/06/2023 12:40:05.320,227.9884,7.3875,1,7,-0.9997168,0.7621951,-0.76197924634768,0.01397949,0.01203468,0.0282088,0.02431178,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,09/06/2023 12:40:05.325,227.9933,7.3924,1,7,-0.9997206,0.7615328,-0.76132002773568,0.01397949,0.01203732,0.0282088,0.02431379,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,09/06/2023 12:40:05.329,227.998,7.3971,1,7,-0.9997215,0.7612095,-0.76099750315425,0.01397949,0.01203732,0.0282088,0.02431379,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,09/06/2023 12:40:05.334,228.0027,7.4018,1,7,-0.9997168,0.7605443,-0.76032891385424,0.01397949,0.01203998,0.0282088,0.02431582,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,09/06/2023 12:40:05.339,228.0076,7.4067,1,7,-0.9997168,0.76021,-0.759994708528,0.01397949,0.01203998,0.0282088,0.02431582,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,09/06/2023 12:40:05.344,228.0123,7.4114,1,7,-0.9997187,0.7595453,-0.75933163990711,0.01397949,0.01204262,0.0282088,0.02431782,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,09/06/2023 12:40:05.350,228.0187,7.4178,1,7,-0.9997158,0.7588906,-0.75867492329148,0.01397949,0.01204262,0.0282088,0.02431782,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,09/06/2023 12:40:05.356,228.0243,7.4234,1,7,-0.9997168,0.7582359,-0.75802116759312,0.01397949,0.01204262,0.0282088,0.02431782,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,09/06/2023 12:40:05.361,228.0291,7.4282,1,7,-0.9997168,0.7579083,-0.75769366036944,0.01397949,0.01204687,0.0282088,0.02432104,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,09/06/2023 12:40:05.365,228.0337,7.4328,1,7,-0.9997187,0.7572432,-0.75703018748784,0.01397949,0.01204687,0.0282088,0.02432104,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,09/06/2023 12:40:05.370,228.0387,7.4378,1,7,-0.9997158,0.7569146,-0.75669948487068,0.01397949,0.01204951,0.0282088,0.02432304,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,09/06/2023 12:40:05.375,228.0434,7.4425,1,7,-0.9997091,0.7562547,-0.75603470550777,0.01397949,0.01204951,0.0282088,0.02432304,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,09/06/2023 12:40:05.381,228.0499,7.449,1,7,-0.999712,0.7556047,-0.7553870858464,0.01397949,0.01205223,0.0282088,0.0243251,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,09/06/2023 12:40:05.386,228.0549,7.454,1,7,-0.999711,0.7552772,-0.7550589248892,0.01397949,0.01205489,0.0282088,0.02432711,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,09/06/2023 12:40:05.392,228.0605,7.4596,1,7,-0.9997063,0.7546272,-0.75440556599136,0.01397949,0.01205601,0.0282088,0.02432795,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,09/06/2023 12:40:05.397,228.0653,7.4644,1,7,-0.9997025,0.7543116,-0.754087192299,0.01397949,0.01205601,0.0282088,0.02432795,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,09/06/2023 12:40:05.402,228.0708,7.4699,1,7,-0.9996996,0.7536435,-0.7534171054926,0.01397949,0.01205601,0.0282088,0.02432795,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,09/06/2023 12:40:05.409,228.0771,7.4762,1,7,-0.9996958,0.752984,-0.7527549422672,0.01397949,0.01206114,0.0282088,0.02433182,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,09/06/2023 12:40:05.413,228.0818,7.4809,1,7,-0.9996977,0.752346,-0.7521185658042,0.01397949,0.01206114,0.0282088,0.02433182,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,09/06/2023 12:40:05.418,228.0867,7.4858,1,7,-0.9997025,0.7520146,-0.7517908756565,0.01397949,0.01206284,0.0282088,0.02433309,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,09/06/2023 12:40:05.423,228.0914,7.4905,1,7,-0.9997063,0.7513561,-0.75113542671343,0.01397949,0.01206284,0.0282088,0.02433309,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,09/06/2023 12:40:05.428,228.0965,7.4956,1,7,-0.9997063,0.7510366,-0.75081602055058,0.01397949,0.0120655,0.0282088,0.0243351,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,09/06/2023 12:40:05.433,228.1018,7.5009,1,7,-0.9997063,0.7503695,-0.75014911647785,0.01397949,0.01206756,0.0282088,0.02433664,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,09/06/2023 12:40:05.438,228.1069,7.506,1,7,-0.9997063,0.7500362,-0.74981591436806,0.01397949,0.01206756,0.0282088,0.02433664,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,09/06/2023 12:40:05.443,228.1117,7.5108,1,7,-0.9997091,0.749372,-0.7491540076852,0.01397949,0.0120702,0.0282088,0.02433862,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,09/06/2023 12:40:05.448,228.1165,7.5156,1,7,-0.9997063,0.7490458,-0.74882580524854,0.01397949,0.0120702,0.0282088,0.02433862,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,09/06/2023 12:40:05.452,228.121,7.5201,1,7,-0.9997063,0.7483821,-0.74816230017723,0.01397949,0.01207289,0.0282088,0.02434063,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,09/06/2023 12:40:05.459,228.1275,7.5266,1,7,-0.9997063,0.7477164,-0.74749679569332,0.01397949,0.01207289,0.0282088,0.02434063,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,09/06/2023 12:40:05.464,228.1323,7.5314,1,7,-0.9997072,0.7473841,-0.74716526593552,0.01397949,0.0120765,0.0282088,0.02434333,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,09/06/2023 12:40:05.470,228.1387,7.5378,1,7,-0.9997025,0.7467227,-0.74650054999675,0.01397949,0.0120765,0.0282088,0.02434333,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,09/06/2023 12:40:05.475,228.1435,7.5426,1,7,-0.9997091,0.7460666,-0.74584956922606,0.01397949,0.01207914,0.0282088,0.0243453,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,09/06/2023 12:40:05.480,228.1483,7.5474,1,7,-0.999711,0.7457285,-0.7455129844635,0.01397949,0.01207914,0.0282088,0.0243453,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,09/06/2023 12:40:05.485,228.1533,7.5524,1,7,-0.999711,0.7450647,-0.7448493763017,0.01397949,0.01208183,0.0282088,0.02434731,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,09/06/2023 12:40:05.489,228.1579,7.557,1,7,-0.9997168,0.7447295,-0.7445185926056,0.01397949,0.01208183,0.0282088,0.02434731,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,09/06/2023 12:40:05.494,228.1628,7.5619,1,7,-0.9997206,0.7440805,-0.7438726039083,0.01397949,0.01208447,0.0282088,0.02434927,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,09/06/2023 12:40:05.499,228.1675,7.5666,1,7,-0.9997215,0.743752,-0.743544865068,0.01397949,0.01208447,0.0282088,0.02434927,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,09/06/2023 12:40:05.505,228.1732,7.5723,1,7,-0.9997168,0.7431097,-0.74289925133296,0.01397949,0.01208775,0.0282088,0.02435171,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,09/06/2023 12:40:05.509,228.1779,7.577,1,7,-0.9997158,0.7424607,-0.74224969266906,0.01397949,0.01208775,0.0282088,0.02435171,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,09/06/2023 12:40:05.516,228.1842,7.5833,1,7,-0.999711,0.7417955,-0.7415811211005,0.01397949,0.01208775,0.0282088,0.02435171,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,09/06/2023 12:40:05.521,228.1891,7.5882,1,7,-0.999711,0.7414689,-0.7412546154879,0.01397949,0.01209141,0.0282088,0.02435443,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,09/06/2023 12:40:05.525,228.1938,7.5929,1,7,-0.999712,0.7407966,-0.7405832505792,0.01397949,0.01209141,0.0282088,0.02435443,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,09/06/2023 12:40:05.530,228.1987,7.5978,1,7,-0.9997168,0.7404699,-0.74026019892432,0.01397949,0.01209405,0.0282088,0.02435638,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,09/06/2023 12:40:05.535,228.2034,7.6025,1,7,-0.9997187,0.7398157,-0.73960758984359,0.01397949,0.01209405,0.0282088,0.02435638,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,09/06/2023 12:40:05.540,228.2083,7.6074,1,7,-0.9997206,0.7394857,-0.73927908769542,0.01397949,0.01209672,0.0282088,0.02435835,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,09/06/2023 12:40:05.546,228.2149,7.614,1,7,-0.9997187,0.7388129,-0.73860507193123,0.01397949,0.01209933,0.0282088,0.02436028,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,09/06/2023 12:40:05.551,228.2194,7.6185,1,7,-0.9997168,0.738153,-0.7379439550704,0.01397949,0.01209933,0.0282088,0.02436028,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,09/06/2023 12:40:05.556,228.2245,7.6236,1,7,-0.9997158,0.7378259,-0.73761620987922,0.01397949,0.01209933,0.0282088,0.02436028,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,09/06/2023 12:40:05.560,228.229,7.6281,1,7,-0.9997168,0.7371573,-0.73694853705264,0.01397949,0.01210296,0.0282088,0.02436296,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,09/06/2023 12:40:05.567,228.2355,7.6346,1,7,-0.999711,0.7364955,-0.7362826528005,0.01397949,0.01210296,0.0282088,0.02436296,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,09/06/2023 12:40:05.572,228.2405,7.6396,1,7,-0.999711,0.7361603,-0.7359475496733,0.01397949,0.01210557,0.0282088,0.02436489,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,09/06/2023 12:40:05.577,228.2452,7.6443,1,7,-0.9997091,0.7355099,-0.73529594017009,0.01397949,0.0121073,0.0282088,0.02436615,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,09/06/2023 12:40:05.582,228.2501,7.6492,1,7,-0.9997091,0.735167,-0.7349531399197,0.01397949,0.0121073,0.0282088,0.02436615,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,09/06/2023 12:40:05.587,228.2555,7.6546,1,7,-0.9997063,0.7345128,-0.73429707359064,0.01397949,0.0121073,0.0282088,0.02436615,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
